,type_x,id_x,title_x,publishedTime,duration,thumbnails_x,descriptionSnippet_x,link_x,shelfTitle,viewCount.text,viewCount.short,channel.name_x,channel.id_x,channel.thumbnails,channel.link_x,accessibility.title,accessibility.duration,type_y,id_y,title_y,thumbnails_y,videoCount_x,descriptionSnippet_y,subscribers,link_y,type,id,title,videoCount_y,thumbnails,link,channel.name_y,channel.id_y,channel.link_y
961,,,,,,,,,,,,,,,,,,,,,,,,,,playlist,PL_YmZENF8quF5VTtYTjC4iTBUL9JlTp3z,Apartment Security Camera System Videos,134.0,"[{'url': 'https://i.ytimg.com/vi/xiwYEvnhPYI/hqdefault.jpg?sqp=-oaymwEWCKgBEF5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLDgfV0Lxzc1M93Fxk_U2ep-751aHA', 'width': 168, 'height': 94}, {'url': 'https://i.ytimg.com/vi/xiwYEvnhPYI/hqdefault.jpg?sqp=-oaymwEWCMQBEG5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLA7SoB8fFIU6zx9tPkP0WwT6meHnQ', 'width': 196, 'height': 110}, {'url': 'https://i.ytimg.com/vi/xiwYEvnhPYI/hqdefault.jpg?sqp=-oaymwEXCPYBEIoBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLAKdHmVBKJADdcRPIHU0nD-RkLalw', 'width': 246, 'height': 138}, {'url': 'https://i.ytimg.com/vi/xiwYEvnhPYI/hqdefault.jpg?sqp=-oaymwEXCNACELwBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLCrlgxddjuju-_zpv5wzkcBsr_1qw', 'width': 336, 'height': 188}]",https://www.youtube.com/playlist?list=PL_YmZENF8quF5VTtYTjC4iTBUL9JlTp3z,Stealth Monitoring,UCwMaalqxW71jtWZ3826sPtw,https://www.youtube.com/channel/UCwMaalqxW71jtWZ3826sPtw
962,,,,,,,,,,,,,,,,,,,,,,,,,,playlist,PL-70B6tKx5gdKTBQ-hA1D6dEaNvxxEneC,Alfred: Turn your old phones into FREE home security cameras,55.0,"[{'url': 'https://i.ytimg.com/vi/eaF_3vSjldo/hqdefault.jpg?sqp=-oaymwEWCKgBEF5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLCPuR9c-KRWyAxxj3FmyuErvbtkVg', 'width': 168, 'height': 94}, {'url': 'https://i.ytimg.com/vi/eaF_3vSjldo/hqdefault.jpg?sqp=-oaymwEWCMQBEG5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLCBn3vfSCaWITVmkUMcg8alXnPlzg', 'width': 196, 'height': 110}, {'url': 'https://i.ytimg.com/vi/eaF_3vSjldo/hqdefault.jpg?sqp=-oaymwEXCPYBEIoBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLBrIjLhLmgEsplI7dRfypEJK6KeDw', 'width': 246, 'height': 138}, {'url': 'https://i.ytimg.com/vi/eaF_3vSjldo/hqdefault.jpg?sqp=-oaymwEXCNACELwBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLC3af3t74cm1pVAsX3zxMl5BZ2lsg', 'width': 336, 'height': 188}]",https://www.youtube.com/playlist?list=PL-70B6tKx5gdKTBQ-hA1D6dEaNvxxEneC,Alfred Support Team,UCebo4X63pDG6lz61Ya5Q27A,https://www.youtube.com/channel/UCebo4X63pDG6lz61Ya5Q27A
963,,,,,,,,,,,,,,,,,,,,,,,,,,playlist,PLwHTsT9kAvHLpbGqk0jxlIu4IkyYrt16g,Security Camera,9.0,"[{'url': 'https://i.ytimg.com/vi/NlnQxRRzZ3g/hqdefault.jpg?sqp=-oaymwEWCKgBEF5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLAlysfISX068FLfGzz_8k_gxdbGxw', 'width': 168, 'height': 94}, {'url': 'https://i.ytimg.com/vi/NlnQxRRzZ3g/hqdefault.jpg?sqp=-oaymwEWCMQBEG5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLD0fNllclXCYfgnDI6cqpOBqyN-iw', 'width': 196, 'height': 110}, {'url': 'https://i.ytimg.com/vi/NlnQxRRzZ3g/hqdefault.jpg?sqp=-oaymwEXCPYBEIoBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLCdP_EtGvFbTEcstzz7HuJfhUnu6g', 'width': 246, 'height': 138}, {'url': 'https://i.ytimg.com/vi/NlnQxRRzZ3g/hqdefault.jpg?sqp=-oaymwEXCNACELwBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLD_glQ-V-wHyb9tLl7ylmqQnGS1BA', 'width': 336, 'height': 188}]",https://www.youtube.com/playlist?list=PLwHTsT9kAvHLpbGqk0jxlIu4IkyYrt16g,Fred Sinder,UCfa6kefFBXcS3MCBVNvYJag,https://www.youtube.com/channel/UCfa6kefFBXcS3MCBVNvYJag
964,,,,,,,,,,,,,,,,,,,,,,,,,,playlist,PLNCKYE7PGrT3vZdGlRl4V6XLldJZ7fPkN,4K Home Security Camera Review,11.0,"[{'url': 'https://i.ytimg.com/vi/m3aR3O769A4/hqdefault.jpg?sqp=-oaymwEWCKgBEF5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLDQ0UZx-ZQ4oeB50TWIyNdbA__7vA', 'width': 168, 'height': 94}, {'url': 'https://i.ytimg.com/vi/m3aR3O769A4/hqdefault.jpg?sqp=-oaymwEWCMQBEG5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLDuCCmGHnANdlju2cK_-GVzT8KAQw', 'width': 196, 'height': 110}, {'url': 'https://i.ytimg.com/vi/m3aR3O769A4/hqdefault.jpg?sqp=-oaymwEXCPYBEIoBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLAVRvKS_Tq2Ud--uO1p8-_qNMk9Ew', 'width': 246, 'height': 138}, {'url': 'https://i.ytimg.com/vi/m3aR3O769A4/hqdefault.jpg?sqp=-oaymwEXCNACELwBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLDVMPVJYgdDW651Z9ksUjW51XmIRA', 'width': 336, 'height': 188}]",https://www.youtube.com/playlist?list=PLNCKYE7PGrT3vZdGlRl4V6XLldJZ7fPkN,Joe simpson,UC08M8ReyJAuvhAsSPdV3vPQ,https://www.youtube.com/channel/UC08M8ReyJAuvhAsSPdV3vPQ
965,,,,,,,,,,,,,,,,,,,,,,,,,,playlist,PL0XD3NW_xyMZ0QFoVMSYla0J17IqE_uKw,All About the Latest Outdoor Home Security Cameras and Video Doorbells,13.0,"[{'url': 'https://i.ytimg.com/vi/d8kI2Ehzf7A/hqdefault.jpg?sqp=-oaymwEWCKgBEF5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLCnQK2NotQg8Swy-N2uMdVq7OF1Wg', 'width': 168, 'height': 94}, {'url': 'https://i.ytimg.com/vi/d8kI2Ehzf7A/hqdefault.jpg?sqp=-oaymwEWCMQBEG5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLARffd8-2eWyXc_ydiJ5gD5qrs_mg', 'width': 196, 'height': 110}, {'url': 'https://i.ytimg.com/vi/d8kI2Ehzf7A/hqdefault.jpg?sqp=-oaymwEXCPYBEIoBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLACTEGvi23jRMRXcIJy_iqC2JASgg', 'width': 246, 'height': 138}, {'url': 'https://i.ytimg.com/vi/d8kI2Ehzf7A/hqdefault.jpg?sqp=-oaymwEXCNACELwBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLClID3W8NLdxb_U-3eTjgGn0Lloeg', 'width': 336, 'height': 188}]",https://www.youtube.com/playlist?list=PL0XD3NW_xyMZ0QFoVMSYla0J17IqE_uKw,SafeHomeorg,UCmWacwNanR_f9yxZCPheLNA,https://www.youtube.com/channel/UCmWacwNanR_f9yxZCPheLNA
966,,,,,,,,,,,,,,,,,,,,,,,,,,playlist,PL6sM6dPg3LNNeRFVmZLwfE0a34jTI1u5Q,Security cameras,9.0,"[{'url': 'https://i.ytimg.com/vi/difjKk-LpkM/hqdefault.jpg?sqp=-oaymwEWCKgBEF5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLD9Tzhy0F33GlhZJPSm_OIiy28GdA', 'width': 168, 'height': 94}, {'url': 'https://i.ytimg.com/vi/difjKk-LpkM/hqdefault.jpg?sqp=-oaymwEWCMQBEG5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLCtgi3Kjuev9vyfqdsat674APU5xQ', 'width': 196, 'height': 110}, {'url': 'https://i.ytimg.com/vi/difjKk-LpkM/hqdefault.jpg?sqp=-oaymwEXCPYBEIoBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLCNfBNEkiJi5tFy9JekOvCdh7Lstg', 'width': 246, 'height': 138}, {'url': 'https://i.ytimg.com/vi/difjKk-LpkM/hqdefault.jpg?sqp=-oaymwEXCNACELwBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLCjhJlq6AIVS2D969qThJv1N7nuVQ', 'width': 336, 'height': 188}]",https://www.youtube.com/playlist?list=PL6sM6dPg3LNNeRFVmZLwfE0a34jTI1u5Q,Crazy Will Tech Show,UCgHx5-KIaMSfN8gKKT-3X0A,https://www.youtube.com/channel/UCgHx5-KIaMSfN8gKKT-3X0A
967,,,,,,,,,,,,,,,,,,,,,,,,,,playlist,PLFsF_30Yizn-rZ20ld_gYBaqmRV4FKe3b,Security Cameras and Doorbells,12.0,"[{'url': 'https://i.ytimg.com/vi/BIB0ACkyk7o/hqdefault.jpg?sqp=-oaymwEWCKgBEF5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLAokRBFM1EgHJ87Xd-gia_byWptiQ', 'width': 168, 'height': 94}, {'url': 'https://i.ytimg.com/vi/BIB0ACkyk7o/hqdefault.jpg?sqp=-oaymwEWCMQBEG5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLDSPl5j34AtiySDscHWKu_Cj6HspA', 'width': 196, 'height': 110}, {'url': 'https://i.ytimg.com/vi/BIB0ACkyk7o/hqdefault.jpg?sqp=-oaymwEXCPYBEIoBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLC36MEr_485hs0alhgeXQ7yyK70VA', 'width': 246, 'height': 138}, {'url': 'https://i.ytimg.com/vi/BIB0ACkyk7o/hqdefault.jpg?sqp=-oaymwEXCNACELwBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLA57iryWR56L85bd_7_I63PcE8Q1g', 'width': 336, 'height': 188}]",https://www.youtube.com/playlist?list=PLFsF_30Yizn-rZ20ld_gYBaqmRV4FKe3b,ModernDayTech,UC7HgtDweBhkleTOjNo_w8sQ,https://www.youtube.com/channel/UC7HgtDweBhkleTOjNo_w8sQ
968,,,,,,,,,,,,,,,,,,,,,,,,,,playlist,PLRSMhZS7lr1vm3L8LJxU3rhwOl74thsR7,Lanmu Power Adapter/cable for Security Camera,9.0,"[{'url': 'https://i.ytimg.com/vi/3id1Ie_3_AM/hqdefault.jpg?sqp=-oaymwEWCKgBEF5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLALLCl6urNvqYtUwuxRXLz1PZ1WIA', 'width': 168, 'height': 94}, {'url': 'https://i.ytimg.com/vi/3id1Ie_3_AM/hqdefault.jpg?sqp=-oaymwEWCMQBEG5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLDBAR97cZejzMUIF-7nbShQy-TFkQ', 'width': 196, 'height': 110}, {'url': 'https://i.ytimg.com/vi/3id1Ie_3_AM/hqdefault.jpg?sqp=-oaymwEXCPYBEIoBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLBHbGoHYpbvR9UhUY21zUm2oh7z1w', 'width': 246, 'height': 138}, {'url': 'https://i.ytimg.com/vi/3id1Ie_3_AM/hqdefault.jpg?sqp=-oaymwEXCNACELwBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLCRbXyeNoNaNFHTaT9XYcQAGPDhLw', 'width': 336, 'height': 188}]",https://www.youtube.com/playlist?list=PLRSMhZS7lr1vm3L8LJxU3rhwOl74thsR7,lenink home,UC9Gr5lcxAP96FIy5X0zY6jQ,https://www.youtube.com/channel/UC9Gr5lcxAP96FIy5X0zY6jQ
969,,,,,,,,,,,,,,,,,,,,,,,,,,playlist,PLFMlk7vl_PgL3P_pL34uH0jv1HoyG5P_z,Arlo Pro 3 Floodlight Security Camera,6.0,"[{'url': 'https://i.ytimg.com/vi/7l8T3Sb108w/hqdefault.jpg?sqp=-oaymwEWCKgBEF5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLAE1P3h1aBNLEY59SjwGepYJyCelw', 'width': 168, 'height': 94}, {'url': 'https://i.ytimg.com/vi/7l8T3Sb108w/hqdefault.jpg?sqp=-oaymwEWCMQBEG5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLALkmlbwPVSe8PvW6dovhudrU1a5w', 'width': 196, 'height': 110}, {'url': 'https://i.ytimg.com/vi/7l8T3Sb108w/hqdefault.jpg?sqp=-oaymwEXCPYBEIoBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLC4H1qXDZzFIJNJ0vLdzakewQynQg', 'width': 246, 'height': 138}, {'url': 'https://i.ytimg.com/vi/7l8T3Sb108w/hqdefault.jpg?sqp=-oaymwEXCNACELwBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLDlXIfIemQXbUlRI_PPvCuT6DrqMg', 'width': 336, 'height': 188}]",https://www.youtube.com/playlist?list=PLFMlk7vl_PgL3P_pL34uH0jv1HoyG5P_z,Arlo Smart Home UK,UCDu1p1SIzaBCc2kufmEYSTg,https://www.youtube.com/channel/UCDu1p1SIzaBCc2kufmEYSTg
970,,,,,,,,,,,,,,,,,,,,,,,,,,playlist,PLyVFypHOooVVkqUZMOqCYWfsdeBkUkji2,CCTV Camera Reviews,7.0,"[{'url': 'https://i.ytimg.com/vi/rluJ1SrT4xg/hqdefault.jpg?sqp=-oaymwEWCKgBEF5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLCXYanSjZByfkHGnMV0bLvkLIo4fQ', 'width': 168, 'height': 94}, {'url': 'https://i.ytimg.com/vi/rluJ1SrT4xg/hqdefault.jpg?sqp=-oaymwEWCMQBEG5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLDyjYd3SgxiNqtp8ku8v734wy2bfA', 'width': 196, 'height': 110}, {'url': 'https://i.ytimg.com/vi/rluJ1SrT4xg/hqdefault.jpg?sqp=-oaymwEXCPYBEIoBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLBfhLd7T2MZHiv6f2CLZldqj0iL6w', 'width': 246, 'height': 138}, {'url': 'https://i.ytimg.com/vi/rluJ1SrT4xg/hqdefault.jpg?sqp=-oaymwEXCNACELwBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLB0_YbJu7K6VmVwcoQKpGzk4rV-Jg', 'width': 336, 'height': 188}]",https://www.youtube.com/playlist?list=PLyVFypHOooVVkqUZMOqCYWfsdeBkUkji2,Andyhhhdx,UCUcTyGOPtHza_NrdHF8RT-g,https://www.youtube.com/channel/UCUcTyGOPtHza_NrdHF8RT-g
971,,,,,,,,,,,,,,,,,,,,,,,,,,playlist,PL8TLsuIeA-biNAFyppNN-H7Jh7_u__flP,Security camera,6.0,"[{'url': 'https://i.ytimg.com/vi/dzbpy9ueHR4/hqdefault.jpg?sqp=-oaymwEWCKgBEF5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLCNYEhogfUTWFf26Z0Vwvixotk2_Q', 'width': 168, 'height': 94}, {'url': 'https://i.ytimg.com/vi/dzbpy9ueHR4/hqdefault.jpg?sqp=-oaymwEWCMQBEG5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLAm-pI4Hl1WFTUFZoeOMwOrmIxXTw', 'width': 196, 'height': 110}, {'url': 'https://i.ytimg.com/vi/dzbpy9ueHR4/hqdefault.jpg?sqp=-oaymwEXCPYBEIoBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLCC3iF79mHXSnOW0NyUtm9295YRxg', 'width': 246, 'height': 138}, {'url': 'https://i.ytimg.com/vi/dzbpy9ueHR4/hqdefault.jpg?sqp=-oaymwEXCNACELwBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLCkC6LK5JFRjOLXK-UTayYNAxFQ3Q', 'width': 336, 'height': 188}]",https://www.youtube.com/playlist?list=PL8TLsuIeA-biNAFyppNN-H7Jh7_u__flP,LittleBBig,UCHUu0i8ITFe52PKXadun1Ag,https://www.youtube.com/channel/UCHUu0i8ITFe52PKXadun1Ag
972,,,,,,,,,,,,,,,,,,,,,,,,,,playlist,PLVqSuUZDBfJIX11di6NRYcoYGvomBvzyf,Wireless Security Camera System,9.0,"[{'url': 'https://i.ytimg.com/vi/6LPAqNttp9Y/hqdefault.jpg?sqp=-oaymwEWCKgBEF5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLCGd9fTfTSAOfee5CHrm_xurPCMCA', 'width': 168, 'height': 94}, {'url': 'https://i.ytimg.com/vi/6LPAqNttp9Y/hqdefault.jpg?sqp=-oaymwEWCMQBEG5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLDJjPVCfCmVLGtwfEWDO2ZfVCgYaQ', 'width': 196, 'height': 110}, {'url': 'https://i.ytimg.com/vi/6LPAqNttp9Y/hqdefault.jpg?sqp=-oaymwEXCPYBEIoBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLCc4KA_DktLf7F-HhUXWPLwtegFng', 'width': 246, 'height': 138}, {'url': 'https://i.ytimg.com/vi/6LPAqNttp9Y/hqdefault.jpg?sqp=-oaymwEXCNACELwBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLABwk9UtKZhF2Eorko4ia333QN3oA', 'width': 336, 'height': 188}]",https://www.youtube.com/playlist?list=PLVqSuUZDBfJIX11di6NRYcoYGvomBvzyf,Kayla Heathway,UCLhmnK0B9wUSvFdToGZuuqg,https://www.youtube.com/channel/UCLhmnK0B9wUSvFdToGZuuqg
973,,,,,,,,,,,,,,,,,,,,,,,,,,playlist,PLTUIGNtZ0yskj_YDRgoeIkKNzDwBmi5TM,Computer/Laptop security camera,11.0,"[{'url': 'https://i.ytimg.com/vi/6-UdGYJKnpM/hqdefault.jpg?sqp=-oaymwEWCKgBEF5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLCGGY3ccb97q2kIzLwI58k2-KQ_Sw', 'width': 168, 'height': 94}, {'url': 'https://i.ytimg.com/vi/6-UdGYJKnpM/hqdefault.jpg?sqp=-oaymwEWCMQBEG5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLCdpCQ7gygTaic609IRNn771v1i8w', 'width': 196, 'height': 110}, {'url': 'https://i.ytimg.com/vi/6-UdGYJKnpM/hqdefault.jpg?sqp=-oaymwEXCPYBEIoBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLA1PiuI_yf6cGhkW_-S40C8t_oKNA', 'width': 246, 'height': 138}, {'url': 'https://i.ytimg.com/vi/6-UdGYJKnpM/hqdefault.jpg?sqp=-oaymwEXCNACELwBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLDINvRWLa1wtJonDNW_5RtkKe6wtw', 'width': 336, 'height': 188}]",https://www.youtube.com/playlist?list=PLTUIGNtZ0yskj_YDRgoeIkKNzDwBmi5TM,Carlos Cordon,UCRDGIQHXYEEg5yGCJ3jwdsA,https://www.youtube.com/channel/UCRDGIQHXYEEg5yGCJ3jwdsA
974,,,,,,,,,,,,,,,,,,,,,,,,,,playlist,PLPBH8uSkShww4wNAQ2Oa9js2VHlsTFtaW,Security Camera Features,6.0,"[{'url': 'https://i.ytimg.com/vi/9Z5gm2RQCQM/hqdefault.jpg?sqp=-oaymwEWCKgBEF5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLAun_DHPsn3ClLxWUEINI7iXFIqGQ', 'width': 168, 'height': 94}, {'url': 'https://i.ytimg.com/vi/9Z5gm2RQCQM/hqdefault.jpg?sqp=-oaymwEWCMQBEG5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLCO6KnR-FKF1dS_fs7VM_qadb540A', 'width': 196, 'height': 110}, {'url': 'https://i.ytimg.com/vi/9Z5gm2RQCQM/hqdefault.jpg?sqp=-oaymwEXCPYBEIoBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLB1YOa8roAj9QQTr0Z0-YZ74Jhjjg', 'width': 246, 'height': 138}, {'url': 'https://i.ytimg.com/vi/9Z5gm2RQCQM/hqdefault.jpg?sqp=-oaymwEXCNACELwBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLAa5POTSPdUM7YT756U-lEmQIDlFA', 'width': 336, 'height': 188}]",https://www.youtube.com/playlist?list=PLPBH8uSkShww4wNAQ2Oa9js2VHlsTFtaW,Accent Alarms,UC9Jg9JsSsax98LHcaWXhZbw,https://www.youtube.com/channel/UC9Jg9JsSsax98LHcaWXhZbw
975,,,,,,,,,,,,,,,,,,,,,,,,,,playlist,PLR6iGZA3yaiXjdHD3YqNxqesG7IAs1kTV,Security - Camera,9.0,"[{'url': 'https://i.ytimg.com/vi/IhQIS5bqurI/hqdefault.jpg?sqp=-oaymwEWCKgBEF5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLD-uEXuSvso-15phVg-42sV9PHorA', 'width': 168, 'height': 94}, {'url': 'https://i.ytimg.com/vi/IhQIS5bqurI/hqdefault.jpg?sqp=-oaymwEWCMQBEG5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLCgI1Fc6_QeZWBG0HKqkvWOblRt2w', 'width': 196, 'height': 110}, {'url': 'https://i.ytimg.com/vi/IhQIS5bqurI/hqdefault.jpg?sqp=-oaymwEXCPYBEIoBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLDPrDd4m9s4H-Rr1PhjclbpZLjBdA', 'width': 246, 'height': 138}, {'url': 'https://i.ytimg.com/vi/IhQIS5bqurI/hqdefault.jpg?sqp=-oaymwEXCNACELwBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLAcjeU5QpWz1542HRcG6THenCrEEw', 'width': 336, 'height': 188}]",https://www.youtube.com/playlist?list=PLR6iGZA3yaiXjdHD3YqNxqesG7IAs1kTV,Gindac Florin,UCmLLmrwWnnZFntDEYVxUdKQ,https://www.youtube.com/channel/UCmLLmrwWnnZFntDEYVxUdKQ
976,,,,,,,,,,,,,,,,,,,,,,,,,,playlist,PLUcYlGelHw2EX86y-654VFsdXLSFGmz_g,Security camera system,9.0,"[{'url': 'https://i.ytimg.com/vi/RzooPKd9EDE/hqdefault.jpg?sqp=-oaymwEWCKgBEF5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLCkFoyzKSBl4yPMyM39P52E1y1pOA', 'width': 168, 'height': 94}, {'url': 'https://i.ytimg.com/vi/RzooPKd9EDE/hqdefault.jpg?sqp=-oaymwEWCMQBEG5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLCQARLn4WztK2YEYE3H3PWCedVKWQ', 'width': 196, 'height': 110}, {'url': 'https://i.ytimg.com/vi/RzooPKd9EDE/hqdefault.jpg?sqp=-oaymwEXCPYBEIoBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLC9I8vKyTLyGyP8HeF3Iz58k8zUFA', 'width': 246, 'height': 138}, {'url': 'https://i.ytimg.com/vi/RzooPKd9EDE/hqdefault.jpg?sqp=-oaymwEXCNACELwBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLCvCSgnQgbwzwCrtiTFRgY4IcAhTw', 'width': 336, 'height': 188}]",https://www.youtube.com/playlist?list=PLUcYlGelHw2EX86y-654VFsdXLSFGmz_g,gar,UC9QZasaCfInZCkynQtd-8NQ,https://www.youtube.com/channel/UC9QZasaCfInZCkynQtd-8NQ
977,,,,,,,,,,,,,,,,,,,,,,,,,,playlist,PL_mHunWaNKp15d6POdgYwj2lIDQ0hx-y7,security camera stuff,7.0,"[{'url': 'https://i.ytimg.com/vi/ueVtB9704oo/hqdefault.jpg?sqp=-oaymwEWCKgBEF5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLDFp8d7B8QLTkj2NY0kuSoY9Kfejw', 'width': 168, 'height': 94}, {'url': 'https://i.ytimg.com/vi/ueVtB9704oo/hqdefault.jpg?sqp=-oaymwEWCMQBEG5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLCl--XJJBz8ugg4lfSnouMtLL3ULw', 'width': 196, 'height': 110}, {'url': 'https://i.ytimg.com/vi/ueVtB9704oo/hqdefault.jpg?sqp=-oaymwEXCPYBEIoBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLALrIqEaxfJbJB-5IJ41k3esK6WWw', 'width': 246, 'height': 138}, {'url': 'https://i.ytimg.com/vi/ueVtB9704oo/hqdefault.jpg?sqp=-oaymwEXCNACELwBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLABS9e117ha2WD-Cnowb6QwqRkz3A', 'width': 336, 'height': 188}]",https://www.youtube.com/playlist?list=PL_mHunWaNKp15d6POdgYwj2lIDQ0hx-y7,E's life,UCwEp0XY-iTHjfsdEHibJqFQ,https://www.youtube.com/channel/UCwEp0XY-iTHjfsdEHibJqFQ
978,,,,,,,,,,,,,,,,,,,,,,,,,,playlist,PLuO3zXdW-oOUpHHasxZFsfIjERnaYb45t,HIGH Security Camera System 8 Channel 2TB,11.0,"[{'url': 'https://i.ytimg.com/vi/tU4mbXieUHE/hqdefault.jpg?sqp=-oaymwEWCKgBEF5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLClCNrrPSCkygroad3muaZ6FfBEKg', 'width': 168, 'height': 94}, {'url': 'https://i.ytimg.com/vi/tU4mbXieUHE/hqdefault.jpg?sqp=-oaymwEWCMQBEG5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLBNCs1TAO45ScX00VT2Zg5XNIOxzQ', 'width': 196, 'height': 110}, {'url': 'https://i.ytimg.com/vi/tU4mbXieUHE/hqdefault.jpg?sqp=-oaymwEXCPYBEIoBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLAI74A5Esih-szGabrwgRocsri9SA', 'width': 246, 'height': 138}, {'url': 'https://i.ytimg.com/vi/tU4mbXieUHE/hqdefault.jpg?sqp=-oaymwEXCNACELwBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLB8XnBI9ZR8hCrSIjOuBqoJ0ey56w', 'width': 336, 'height': 188}]",https://www.youtube.com/playlist?list=PLuO3zXdW-oOUpHHasxZFsfIjERnaYb45t,KOPANZ Review,UCEXJaEs6yLZnXwK7tteSfrA,https://www.youtube.com/channel/UCEXJaEs6yLZnXwK7tteSfrA
