type,id,title,videoCount,thumbnails,link,channel.name,channel.id,channel.link
playlist,PL6DXbgcdJ-6wYobVZGdbaojoB6CFaXRW1,Raspberry Security Camera,30,"[{'url': 'https://i.ytimg.com/vi/ldw6KEG-2TA/hqdefault.jpg?sqp=-oaymwEWCKgBEF5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLBxIgYwaKGsTHkrGE5wr8sd87plTg', 'width': 168, 'height': 94}, {'url': 'https://i.ytimg.com/vi/ldw6KEG-2TA/hqdefault.jpg?sqp=-oaymwEWCMQBEG5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLC9rpXfeviwkOU3SuK54lLT_Rfmtg', 'width': 196, 'height': 110}, {'url': 'https://i.ytimg.com/vi/ldw6KEG-2TA/hqdefault.jpg?sqp=-oaymwEXCPYBEIoBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLA8gbgqgSShP2yRAtLZrWHDG_u9Hg', 'width': 246, 'height': 138}, {'url': 'https://i.ytimg.com/vi/ldw6KEG-2TA/hqdefault.jpg?sqp=-oaymwEXCNACELwBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLAPdmHP0kzXl4zkisIlXmNpQhrqlQ', 'width': 336, 'height': 188}]",https://www.youtube.com/playlist?list=PL6DXbgcdJ-6wYobVZGdbaojoB6CFaXRW1,James Walston T. Jr.,UCr4ka1TynU4yZR9_tqFzxhw,https://www.youtube.com/channel/UCr4ka1TynU4yZR9_tqFzxhw
playlist,PLpYuajDIAc3QU6U6WQHMms4xp1mYO2peM,"meShare Outdoor Camera 1080p - Security Camera System Wireless Cloud Cam with Weatherproof, Motion",9,"[{'url': 'https://i.ytimg.com/vi/A4FM0ydkVYU/hqdefault.jpg?sqp=-oaymwEWCKgBEF5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLBMgR_Ga70SXJ0tpuKKE5CeOmhtjQ', 'width': 168, 'height': 94}, {'url': 'https://i.ytimg.com/vi/A4FM0ydkVYU/hqdefault.jpg?sqp=-oaymwEWCMQBEG5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLCWYDIx9X8PKGrg0EXdVgcKOfY8cg', 'width': 196, 'height': 110}, {'url': 'https://i.ytimg.com/vi/A4FM0ydkVYU/hqdefault.jpg?sqp=-oaymwEXCPYBEIoBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLAgx5MXd6l4rJ0doZEhL9JoBKfPww', 'width': 246, 'height': 138}, {'url': 'https://i.ytimg.com/vi/A4FM0ydkVYU/hqdefault.jpg?sqp=-oaymwEXCNACELwBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLBvpgzu5m-7VyEdv3AZNP4CVDZE-w', 'width': 336, 'height': 188}]",https://www.youtube.com/playlist?list=PLpYuajDIAc3QU6U6WQHMms4xp1mYO2peM,fawaf007 e1,UCTICIpHJMocVxn8tx7_EvKA,https://www.youtube.com/channel/UCTICIpHJMocVxn8tx7_EvKA
playlist,PLNgy4gid0G9csjFrM7asZcKHabHcmj-cE,Security camera,13,"[{'url': 'https://i.ytimg.com/vi/57VkfXqJ1LU/hqdefault.jpg?sqp=-oaymwEWCKgBEF5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLB05UMdnMO58IdQ_PggOwD0QkwP9A', 'width': 168, 'height': 94}, {'url': 'https://i.ytimg.com/vi/57VkfXqJ1LU/hqdefault.jpg?sqp=-oaymwEWCMQBEG5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLDgH5tMzem2yiMPo-MuenVwrF9MFA', 'width': 196, 'height': 110}, {'url': 'https://i.ytimg.com/vi/57VkfXqJ1LU/hqdefault.jpg?sqp=-oaymwEXCPYBEIoBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLBA8Dg_MpbGxcusrXsAuwMvt1wbpg', 'width': 246, 'height': 138}, {'url': 'https://i.ytimg.com/vi/57VkfXqJ1LU/hqdefault.jpg?sqp=-oaymwEXCNACELwBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLCInMXcfH3U0Pi71pDPlja-sXu5uQ', 'width': 336, 'height': 188}]",https://www.youtube.com/playlist?list=PLNgy4gid0G9csjFrM7asZcKHabHcmj-cE,Eugenio Culurciello,UCQQzotkfVnXzBUMzpPaVdNw,https://www.youtube.com/channel/UCQQzotkfVnXzBUMzpPaVdNw
playlist,PLWT2Pvmq_v-N8a_1M0DzQoqqVk_3gNLRB,Home security cameras and ring camera door bells,22,"[{'url': 'https://i.ytimg.com/vi/TYgfTbZqSiU/hqdefault.jpg?sqp=-oaymwEWCKgBEF5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLCQoIKrEZrBBds_RYcVSp1Imwov4A', 'width': 168, 'height': 94}, {'url': 'https://i.ytimg.com/vi/TYgfTbZqSiU/hqdefault.jpg?sqp=-oaymwEWCMQBEG5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLAy40HAV4SxjJGDfJPQQUexTDwzRg', 'width': 196, 'height': 110}, {'url': 'https://i.ytimg.com/vi/TYgfTbZqSiU/hqdefault.jpg?sqp=-oaymwEXCPYBEIoBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLAD8MSjUsspxzSGrG6kehAICHzhiQ', 'width': 246, 'height': 138}, {'url': 'https://i.ytimg.com/vi/TYgfTbZqSiU/hqdefault.jpg?sqp=-oaymwEXCNACELwBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLAFqd8QzUIyuW9jDeVP__f_mkbIvA', 'width': 336, 'height': 188}]",https://www.youtube.com/playlist?list=PLWT2Pvmq_v-N8a_1M0DzQoqqVk_3gNLRB,Sebastian Grunewald,UCa-PhTVDILt7pxo1po4AgNA,https://www.youtube.com/channel/UCa-PhTVDILt7pxo1po4AgNA
playlist,PLVcFKp2alc8RO1YGRXcQfYrOBnzG_bXaM,Security camera,6,"[{'url': 'https://i.ytimg.com/vi/mWPvofwmDhw/hqdefault.jpg?sqp=-oaymwEWCKgBEF5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLCT9W-YXlbfCG-kwLyzr9H5pGwxVA', 'width': 168, 'height': 94}, {'url': 'https://i.ytimg.com/vi/mWPvofwmDhw/hqdefault.jpg?sqp=-oaymwEWCMQBEG5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLBnZ9-xeCMyUNHm_0Jd2kgdCo-gAg', 'width': 196, 'height': 110}, {'url': 'https://i.ytimg.com/vi/mWPvofwmDhw/hqdefault.jpg?sqp=-oaymwEXCPYBEIoBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLCVjAF2Wrqv8cxgMRBphsW_I6tyng', 'width': 246, 'height': 138}, {'url': 'https://i.ytimg.com/vi/mWPvofwmDhw/hqdefault.jpg?sqp=-oaymwEXCNACELwBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLCN2VN2vHRsFc4FbvTnZ2IbCYAb9w', 'width': 336, 'height': 188}]",https://www.youtube.com/playlist?list=PLVcFKp2alc8RO1YGRXcQfYrOBnzG_bXaM,f8730g,UC0EpXm5GyARy2r57bKIfFgw,https://www.youtube.com/channel/UC0EpXm5GyARy2r57bKIfFgw
playlist,PLpYuajDIAc3REZLJyR3v1-0FkQ5pYsNWQ,"EZVIZ ez360 Pano TripleHD 360 Degree Panoramic Wireless Wi-Fi Security Camera, 3MP STARVIS Back",11,"[{'url': 'https://i.ytimg.com/vi/7qx0uvOWDXI/hqdefault.jpg?sqp=-oaymwEWCKgBEF5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLD2gkX4-BFxR8zZmNCql5FVlN-zWw', 'width': 168, 'height': 94}, {'url': 'https://i.ytimg.com/vi/7qx0uvOWDXI/hqdefault.jpg?sqp=-oaymwEWCMQBEG5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLDivRNM8ODmJ36oJcdyKvPA59aafw', 'width': 196, 'height': 110}, {'url': 'https://i.ytimg.com/vi/7qx0uvOWDXI/hqdefault.jpg?sqp=-oaymwEXCPYBEIoBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLCCv86k0MyvFjOwAdJ9uhu5071pmA', 'width': 246, 'height': 138}, {'url': 'https://i.ytimg.com/vi/7qx0uvOWDXI/hqdefault.jpg?sqp=-oaymwEXCNACELwBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLChAcFLYEygDubxh011AcE-4fxtEQ', 'width': 336, 'height': 188}]",https://www.youtube.com/playlist?list=PLpYuajDIAc3REZLJyR3v1-0FkQ5pYsNWQ,fawaf007 e1,UCTICIpHJMocVxn8tx7_EvKA,https://www.youtube.com/channel/UCTICIpHJMocVxn8tx7_EvKA
playlist,PLzeHqTHRsbTknXO_GtumiXbRI02RyALdq,Security camera,18,"[{'url': 'https://i.ytimg.com/vi/DT2oqs0yxRE/hqdefault.jpg?sqp=-oaymwEWCKgBEF5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLDUgEAkyT5fmhInoQAYLU9nOHH0jQ', 'width': 168, 'height': 94}, {'url': 'https://i.ytimg.com/vi/DT2oqs0yxRE/hqdefault.jpg?sqp=-oaymwEWCMQBEG5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLBmxiwhoEfkqQT91Ukh5NynTSWvqQ', 'width': 196, 'height': 110}, {'url': 'https://i.ytimg.com/vi/DT2oqs0yxRE/hqdefault.jpg?sqp=-oaymwEXCPYBEIoBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLCxYZPoKdtson_wjs0xDcyTp6BDaQ', 'width': 246, 'height': 138}, {'url': 'https://i.ytimg.com/vi/DT2oqs0yxRE/hqdefault.jpg?sqp=-oaymwEXCNACELwBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLBHrXvJJszdjzMqgVT5VyxonsoOVA', 'width': 336, 'height': 188}]",https://www.youtube.com/playlist?list=PLzeHqTHRsbTknXO_GtumiXbRI02RyALdq,tarquinio betzema,UCZH_FiyIfsGRctmjqNe_Thw,https://www.youtube.com/channel/UCZH_FiyIfsGRctmjqNe_Thw
playlist,PL_YmZENF8quF5VTtYTjC4iTBUL9JlTp3z,Apartment Security Camera System Videos,134,"[{'url': 'https://i.ytimg.com/vi/xiwYEvnhPYI/hqdefault.jpg?sqp=-oaymwEWCKgBEF5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLDgfV0Lxzc1M93Fxk_U2ep-751aHA', 'width': 168, 'height': 94}, {'url': 'https://i.ytimg.com/vi/xiwYEvnhPYI/hqdefault.jpg?sqp=-oaymwEWCMQBEG5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLA7SoB8fFIU6zx9tPkP0WwT6meHnQ', 'width': 196, 'height': 110}, {'url': 'https://i.ytimg.com/vi/xiwYEvnhPYI/hqdefault.jpg?sqp=-oaymwEXCPYBEIoBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLAKdHmVBKJADdcRPIHU0nD-RkLalw', 'width': 246, 'height': 138}, {'url': 'https://i.ytimg.com/vi/xiwYEvnhPYI/hqdefault.jpg?sqp=-oaymwEXCNACELwBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLCrlgxddjuju-_zpv5wzkcBsr_1qw', 'width': 336, 'height': 188}]",https://www.youtube.com/playlist?list=PL_YmZENF8quF5VTtYTjC4iTBUL9JlTp3z,Stealth Monitoring,UCwMaalqxW71jtWZ3826sPtw,https://www.youtube.com/channel/UCwMaalqxW71jtWZ3826sPtw
playlist,PLZLgmzd316Q-742iYmPrXzf4FdBhbUU7v,Best Security Camera 2019 - NVR Systems Wired & Wireless WiFi Cameras  & Video Doorbells,32,"[{'url': 'https://i.ytimg.com/vi/sBZHE9GtlHw/hqdefault.jpg?sqp=-oaymwEWCKgBEF5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLAA7dhpGn8d8bWWsNTxRH3EIXXprg', 'width': 168, 'height': 94}, {'url': 'https://i.ytimg.com/vi/sBZHE9GtlHw/hqdefault.jpg?sqp=-oaymwEWCMQBEG5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLA5JNd2jT-bvb95sLVtXaSFnkmxSg', 'width': 196, 'height': 110}, {'url': 'https://i.ytimg.com/vi/sBZHE9GtlHw/hqdefault.jpg?sqp=-oaymwEXCPYBEIoBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLBZ2xWQrtl85YaqK_9nDVIkFDqyxg', 'width': 246, 'height': 138}, {'url': 'https://i.ytimg.com/vi/sBZHE9GtlHw/hqdefault.jpg?sqp=-oaymwEXCNACELwBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLClugrS8pn1Lsa32vpkQfcfIoYe6Q', 'width': 336, 'height': 188}]",https://www.youtube.com/playlist?list=PLZLgmzd316Q-742iYmPrXzf4FdBhbUU7v,Daigia Le,UC_fGQl6yUyIqwm9KMBuVyog,https://www.youtube.com/channel/UC_fGQl6yUyIqwm9KMBuVyog
playlist,PL-70B6tKx5gdKTBQ-hA1D6dEaNvxxEneC,Alfred: Turn your old phones into FREE home security cameras,55,"[{'url': 'https://i.ytimg.com/vi/eaF_3vSjldo/hqdefault.jpg?sqp=-oaymwEWCKgBEF5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLCPuR9c-KRWyAxxj3FmyuErvbtkVg', 'width': 168, 'height': 94}, {'url': 'https://i.ytimg.com/vi/eaF_3vSjldo/hqdefault.jpg?sqp=-oaymwEWCMQBEG5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLCBn3vfSCaWITVmkUMcg8alXnPlzg', 'width': 196, 'height': 110}, {'url': 'https://i.ytimg.com/vi/eaF_3vSjldo/hqdefault.jpg?sqp=-oaymwEXCPYBEIoBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLBrIjLhLmgEsplI7dRfypEJK6KeDw', 'width': 246, 'height': 138}, {'url': 'https://i.ytimg.com/vi/eaF_3vSjldo/hqdefault.jpg?sqp=-oaymwEXCNACELwBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLC3af3t74cm1pVAsX3zxMl5BZ2lsg', 'width': 336, 'height': 188}]",https://www.youtube.com/playlist?list=PL-70B6tKx5gdKTBQ-hA1D6dEaNvxxEneC,Alfred Support Team,UCebo4X63pDG6lz61Ya5Q27A,https://www.youtube.com/channel/UCebo4X63pDG6lz61Ya5Q27A
playlist,PLpYuajDIAc3Tx7G2b0LElrNa-1fiZvGKi,"Toucan Outdoor Wireless WiFi Security Camera, Motion Alert, Waterproof, Powered by Light Fixture/USB",21,"[{'url': 'https://i.ytimg.com/vi/VoI9FZrO7dc/hqdefault.jpg?sqp=-oaymwEWCKgBEF5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLCRR7K8M1D1zsQLyatAHM2a9Dq3_w', 'width': 168, 'height': 94}, {'url': 'https://i.ytimg.com/vi/VoI9FZrO7dc/hqdefault.jpg?sqp=-oaymwEWCMQBEG5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLCbTlxNo7Kyv8URa2aQNq155aj-qw', 'width': 196, 'height': 110}, {'url': 'https://i.ytimg.com/vi/VoI9FZrO7dc/hqdefault.jpg?sqp=-oaymwEXCPYBEIoBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLDXltYE3MrjmeX7NDfCkkKAijRh-g', 'width': 246, 'height': 138}, {'url': 'https://i.ytimg.com/vi/VoI9FZrO7dc/hqdefault.jpg?sqp=-oaymwEXCNACELwBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLDZmUygo-uBVSTt5PCRNTt-MOHaAw', 'width': 336, 'height': 188}]",https://www.youtube.com/playlist?list=PLpYuajDIAc3Tx7G2b0LElrNa-1fiZvGKi,fawaf007 e1,UCTICIpHJMocVxn8tx7_EvKA,https://www.youtube.com/channel/UCTICIpHJMocVxn8tx7_EvKA
playlist,PLwHTsT9kAvHLpbGqk0jxlIu4IkyYrt16g,Security Camera,9,"[{'url': 'https://i.ytimg.com/vi/NlnQxRRzZ3g/hqdefault.jpg?sqp=-oaymwEWCKgBEF5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLAlysfISX068FLfGzz_8k_gxdbGxw', 'width': 168, 'height': 94}, {'url': 'https://i.ytimg.com/vi/NlnQxRRzZ3g/hqdefault.jpg?sqp=-oaymwEWCMQBEG5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLD0fNllclXCYfgnDI6cqpOBqyN-iw', 'width': 196, 'height': 110}, {'url': 'https://i.ytimg.com/vi/NlnQxRRzZ3g/hqdefault.jpg?sqp=-oaymwEXCPYBEIoBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLCdP_EtGvFbTEcstzz7HuJfhUnu6g', 'width': 246, 'height': 138}, {'url': 'https://i.ytimg.com/vi/NlnQxRRzZ3g/hqdefault.jpg?sqp=-oaymwEXCNACELwBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLD_glQ-V-wHyb9tLl7ylmqQnGS1BA', 'width': 336, 'height': 188}]",https://www.youtube.com/playlist?list=PLwHTsT9kAvHLpbGqk0jxlIu4IkyYrt16g,Fred Sinder,UCfa6kefFBXcS3MCBVNvYJag,https://www.youtube.com/channel/UCfa6kefFBXcS3MCBVNvYJag
playlist,PLNCKYE7PGrT3vZdGlRl4V6XLldJZ7fPkN,4K Home Security Camera Review,11,"[{'url': 'https://i.ytimg.com/vi/m3aR3O769A4/hqdefault.jpg?sqp=-oaymwEWCKgBEF5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLDQ0UZx-ZQ4oeB50TWIyNdbA__7vA', 'width': 168, 'height': 94}, {'url': 'https://i.ytimg.com/vi/m3aR3O769A4/hqdefault.jpg?sqp=-oaymwEWCMQBEG5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLDuCCmGHnANdlju2cK_-GVzT8KAQw', 'width': 196, 'height': 110}, {'url': 'https://i.ytimg.com/vi/m3aR3O769A4/hqdefault.jpg?sqp=-oaymwEXCPYBEIoBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLAVRvKS_Tq2Ud--uO1p8-_qNMk9Ew', 'width': 246, 'height': 138}, {'url': 'https://i.ytimg.com/vi/m3aR3O769A4/hqdefault.jpg?sqp=-oaymwEXCNACELwBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLDVMPVJYgdDW651Z9ksUjW51XmIRA', 'width': 336, 'height': 188}]",https://www.youtube.com/playlist?list=PLNCKYE7PGrT3vZdGlRl4V6XLldJZ7fPkN,Joe simpson,UC08M8ReyJAuvhAsSPdV3vPQ,https://www.youtube.com/channel/UC08M8ReyJAuvhAsSPdV3vPQ
playlist,PLpYuajDIAc3QPhYI6mnzWyHMf14_SCL40,"Zmodo Sight 180 C Home Camera, WiFi IP Security Surveillance Camera System With",10,"[{'url': 'https://i.ytimg.com/vi/iScETcZ2i9g/hqdefault.jpg?sqp=-oaymwEWCKgBEF5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLB4OM-RtnF2aM8G1FUdPTIwfl5dlA', 'width': 168, 'height': 94}, {'url': 'https://i.ytimg.com/vi/iScETcZ2i9g/hqdefault.jpg?sqp=-oaymwEWCMQBEG5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLCbCWPdQlHdlkNt_kY7IzpBQfDdhA', 'width': 196, 'height': 110}, {'url': 'https://i.ytimg.com/vi/iScETcZ2i9g/hqdefault.jpg?sqp=-oaymwEXCPYBEIoBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLCrKmW29H3cgXKHCDk5x70LqlE2TQ', 'width': 246, 'height': 138}, {'url': 'https://i.ytimg.com/vi/iScETcZ2i9g/hqdefault.jpg?sqp=-oaymwEXCNACELwBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLBCG7-DvzifaFBuCf_wXqExauDHmA', 'width': 336, 'height': 188}]",https://www.youtube.com/playlist?list=PLpYuajDIAc3QPhYI6mnzWyHMf14_SCL40,fawaf007 e1,UCTICIpHJMocVxn8tx7_EvKA,https://www.youtube.com/channel/UCTICIpHJMocVxn8tx7_EvKA
playlist,PL0XD3NW_xyMZ0QFoVMSYla0J17IqE_uKw,All About the Latest Outdoor Home Security Cameras and Video Doorbells,13,"[{'url': 'https://i.ytimg.com/vi/d8kI2Ehzf7A/hqdefault.jpg?sqp=-oaymwEWCKgBEF5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLCnQK2NotQg8Swy-N2uMdVq7OF1Wg', 'width': 168, 'height': 94}, {'url': 'https://i.ytimg.com/vi/d8kI2Ehzf7A/hqdefault.jpg?sqp=-oaymwEWCMQBEG5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLARffd8-2eWyXc_ydiJ5gD5qrs_mg', 'width': 196, 'height': 110}, {'url': 'https://i.ytimg.com/vi/d8kI2Ehzf7A/hqdefault.jpg?sqp=-oaymwEXCPYBEIoBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLACTEGvi23jRMRXcIJy_iqC2JASgg', 'width': 246, 'height': 138}, {'url': 'https://i.ytimg.com/vi/d8kI2Ehzf7A/hqdefault.jpg?sqp=-oaymwEXCNACELwBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLClID3W8NLdxb_U-3eTjgGn0Lloeg', 'width': 336, 'height': 188}]",https://www.youtube.com/playlist?list=PL0XD3NW_xyMZ0QFoVMSYla0J17IqE_uKw,SafeHomeorg,UCmWacwNanR_f9yxZCPheLNA,https://www.youtube.com/channel/UCmWacwNanR_f9yxZCPheLNA
playlist,PL6sM6dPg3LNNeRFVmZLwfE0a34jTI1u5Q,Security cameras,9,"[{'url': 'https://i.ytimg.com/vi/difjKk-LpkM/hqdefault.jpg?sqp=-oaymwEWCKgBEF5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLD9Tzhy0F33GlhZJPSm_OIiy28GdA', 'width': 168, 'height': 94}, {'url': 'https://i.ytimg.com/vi/difjKk-LpkM/hqdefault.jpg?sqp=-oaymwEWCMQBEG5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLCtgi3Kjuev9vyfqdsat674APU5xQ', 'width': 196, 'height': 110}, {'url': 'https://i.ytimg.com/vi/difjKk-LpkM/hqdefault.jpg?sqp=-oaymwEXCPYBEIoBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLCNfBNEkiJi5tFy9JekOvCdh7Lstg', 'width': 246, 'height': 138}, {'url': 'https://i.ytimg.com/vi/difjKk-LpkM/hqdefault.jpg?sqp=-oaymwEXCNACELwBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLCjhJlq6AIVS2D969qThJv1N7nuVQ', 'width': 336, 'height': 188}]",https://www.youtube.com/playlist?list=PL6sM6dPg3LNNeRFVmZLwfE0a34jTI1u5Q,Crazy Will Tech Show,UCgHx5-KIaMSfN8gKKT-3X0A,https://www.youtube.com/channel/UCgHx5-KIaMSfN8gKKT-3X0A
playlist,PLFsF_30Yizn-rZ20ld_gYBaqmRV4FKe3b,Security Cameras and Doorbells,12,"[{'url': 'https://i.ytimg.com/vi/BIB0ACkyk7o/hqdefault.jpg?sqp=-oaymwEWCKgBEF5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLAokRBFM1EgHJ87Xd-gia_byWptiQ', 'width': 168, 'height': 94}, {'url': 'https://i.ytimg.com/vi/BIB0ACkyk7o/hqdefault.jpg?sqp=-oaymwEWCMQBEG5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLDSPl5j34AtiySDscHWKu_Cj6HspA', 'width': 196, 'height': 110}, {'url': 'https://i.ytimg.com/vi/BIB0ACkyk7o/hqdefault.jpg?sqp=-oaymwEXCPYBEIoBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLC36MEr_485hs0alhgeXQ7yyK70VA', 'width': 246, 'height': 138}, {'url': 'https://i.ytimg.com/vi/BIB0ACkyk7o/hqdefault.jpg?sqp=-oaymwEXCNACELwBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLA57iryWR56L85bd_7_I63PcE8Q1g', 'width': 336, 'height': 188}]",https://www.youtube.com/playlist?list=PLFsF_30Yizn-rZ20ld_gYBaqmRV4FKe3b,ModernDayTech,UC7HgtDweBhkleTOjNo_w8sQ,https://www.youtube.com/channel/UC7HgtDweBhkleTOjNo_w8sQ
playlist,PLRSMhZS7lr1vm3L8LJxU3rhwOl74thsR7,Lanmu Power Adapter/cable for Security Camera,9,"[{'url': 'https://i.ytimg.com/vi/3id1Ie_3_AM/hqdefault.jpg?sqp=-oaymwEWCKgBEF5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLALLCl6urNvqYtUwuxRXLz1PZ1WIA', 'width': 168, 'height': 94}, {'url': 'https://i.ytimg.com/vi/3id1Ie_3_AM/hqdefault.jpg?sqp=-oaymwEWCMQBEG5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLDBAR97cZejzMUIF-7nbShQy-TFkQ', 'width': 196, 'height': 110}, {'url': 'https://i.ytimg.com/vi/3id1Ie_3_AM/hqdefault.jpg?sqp=-oaymwEXCPYBEIoBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLBHbGoHYpbvR9UhUY21zUm2oh7z1w', 'width': 246, 'height': 138}, {'url': 'https://i.ytimg.com/vi/3id1Ie_3_AM/hqdefault.jpg?sqp=-oaymwEXCNACELwBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLCRbXyeNoNaNFHTaT9XYcQAGPDhLw', 'width': 336, 'height': 188}]",https://www.youtube.com/playlist?list=PLRSMhZS7lr1vm3L8LJxU3rhwOl74thsR7,lenink home,UC9Gr5lcxAP96FIy5X0zY6jQ,https://www.youtube.com/channel/UC9Gr5lcxAP96FIy5X0zY6jQ
playlist,PLFMlk7vl_PgL3P_pL34uH0jv1HoyG5P_z,Arlo Pro 3 Floodlight Security Camera,6,"[{'url': 'https://i.ytimg.com/vi/7l8T3Sb108w/hqdefault.jpg?sqp=-oaymwEWCKgBEF5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLAE1P3h1aBNLEY59SjwGepYJyCelw', 'width': 168, 'height': 94}, {'url': 'https://i.ytimg.com/vi/7l8T3Sb108w/hqdefault.jpg?sqp=-oaymwEWCMQBEG5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLALkmlbwPVSe8PvW6dovhudrU1a5w', 'width': 196, 'height': 110}, {'url': 'https://i.ytimg.com/vi/7l8T3Sb108w/hqdefault.jpg?sqp=-oaymwEXCPYBEIoBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLC4H1qXDZzFIJNJ0vLdzakewQynQg', 'width': 246, 'height': 138}, {'url': 'https://i.ytimg.com/vi/7l8T3Sb108w/hqdefault.jpg?sqp=-oaymwEXCNACELwBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLDlXIfIemQXbUlRI_PPvCuT6DrqMg', 'width': 336, 'height': 188}]",https://www.youtube.com/playlist?list=PLFMlk7vl_PgL3P_pL34uH0jv1HoyG5P_z,Arlo Smart Home UK,UCDu1p1SIzaBCc2kufmEYSTg,https://www.youtube.com/channel/UCDu1p1SIzaBCc2kufmEYSTg
